symbol,date,market cap
AAPL,2015-01-22,654701675200
AAPL,2015-01-29,692562537200
AAPL,2015-02-05,698620275100
AAPL,2015-02-12,736597632100
AAPL,2015-02-19,748188880600
AAPL,2015-02-26,759634510400
AAPL,2015-03-05,736306394700
AAPL,2015-03-12,724889888600
AAPL,2015-03-19,742626246300
AAPL,2015-03-26,723666691500
AAPL,2015-04-02,722128679000
AAPL,2015-04-09,729273903700
AAPL,2015-04-16,726869155100
AAPL,2015-04-23,747032760100
AAPL,2015-04-30,720992904500
AAPL,2015-05-07,721626617800
AAPL,2015-05-14,742884818500
AAPL,2015-05-21,756941731700
AAPL,2015-05-28,759188533400
AAPL,2015-06-04,745246840800
AAPL,2015-06-11,740810847700
AAPL,2015-06-18,736720516400
AAPL,2015-06-25,734531325000
AAPL,2015-07-02,721390776000
AAPL,2015-07-09,685047378000
AAPL,2015-07-16,732856804200
AAPL,2015-07-23,713752685500
AAPL,2015-07-30,697842091100
AAPL,2015-08-06,656554383900
AAPL,2015-08-13,656668438300
AAPL,2015-08-20,642411633300
AAPL,2015-08-27,643951368200
AAPL,2015-09-03,629409427100
AAPL,2015-09-10,641955415500
AAPL,2015-09-17,649654090200
AAPL,2015-09-24,655813030000
AAPL,2015-10-01,611319753700
AAPL,2015-10-08,610873453500
AAPL,2015-10-15,623656525700
AAPL,2015-10-22,643950730500
AAPL,2015-10-29,671994645400
AAPL,2015-11-05,674169024500
AAPL,2015-11-12,645177303300
AAPL,2015-11-19,662237816200
AAPL,2015-11-27,656829745100
AAPL,2015-12-04,663631648900
AAPL,2015-12-11,631015962600
AAPL,2015-12-18,591152345900
AAPL,2015-12-28,592262101300
AAPL,2016-01-04,584111705400
AAPL,2016-01-11,546307763000
AAPL,2016-01-19,535939392800
AAPL,2016-01-26,554402854200
AAPL,2016-02-02,523852201800
AAPL,2016-02-09,526679939200
AAPL,2016-02-16,535828501100
AAPL,2016-02-23,525016564300
AAPL,2016-03-01,557396929000
AAPL,2016-03-08,560169220500
AAPL,2016-03-15,579852490100
AAPL,2016-03-22,591717897800
AAPL,2016-03-29,589919065300
AAPL,2016-04-05,601588155300
AAPL,2016-04-12,604926817000
AAPL,2016-04-19,585591506800
AAPL,2016-04-26,571569298800
AAPL,2016-05-03,521341311500
AAPL,2016-05-10,511701043500
AAPL,2016-05-12,494830574500
AAPL,2016-05-19,515973435000
AAPL,2016-05-26,549988244200
AAPL,2016-06-02,535253971000
AAPL,2016-06-09,545825401200
AAPL,2016-06-16,534322808800
AAPL,2016-06-23,526380542500
AAPL,2016-06-30,515586574000
AAPL,2016-07-07,517420250100
AAPL,2016-07-14,532790770400
AAPL,2016-07-21,535772887500
AAPL,2016-07-28,562230142600
AAPL,2016-08-04,570474460400
AAPL,2016-08-11,581574653000
AAPL,2016-08-18,587771362400
AAPL,2016-08-25,579634813500
AAPL,2016-09-01,575108521400
AAPL,2016-09-08,568588505400
AAPL,2016-09-15,622742357500
AAPL,2016-09-22,617623336700
AAPL,2016-09-29,598611101900
AAPL,2016-10-06,607735945700
AAPL,2016-10-13,624224698700
AAPL,2016-10-20,624200559800
AAPL,2016-10-27,610443192200
AAPL,2016-11-03,585647936800
AAPL,2016-11-10,574770018300
AAPL,2016-11-17,586287814400
AAPL,2016-11-25,596099270300
AAPL,2016-12-02,586021198700
AAPL,2016-12-09,607617066400
AAPL,2016-12-16,618388338600
AAPL,2016-12-23,621321110800
AAPL,2016-12-30,608960249100
AAPL,2017-01-06,619666925900
AAPL,2017-01-13,625605553900
AAPL,2017-01-20,629584800000
AAPL,2017-01-27,639815553000
AAPL,2017-02-03,677223383200
AAPL,2017-02-10,693172864800
AAPL,2017-02-17,712060408800
AAPL,2017-02-24,716992156400
AAPL,2017-03-03,733361361200
AAPL,2017-03-10,730003575600
AAPL,2017-03-17,734463134600
AAPL,2017-03-24,737873385600
AAPL,2017-03-31,753717936400
AAPL,2017-04-07,746201522100
AAPL,2017-04-17,738340741400
AAPL,2017-04-24,748915977600
AAPL,2017-05-01,764244667200
AAPL,2017-05-08,797769658400
AAPL,2017-05-15,811794888000
AAPL,2017-05-22,802879221600
AAPL,2017-05-30,801210792800
AAPL,2017-06-06,805277588000
AAPL,2017-06-13,764296805600
AAPL,2017-06-20,756058938400
AAPL,2017-06-27,749385223200
AAPL,2017-07-05,744913888400
AAPL,2017-07-12,753444028700
AAPL,2017-07-19,780740477600
AAPL,2017-07-26,792655888900
AAPL,2017-08-02,811663927900
AAPL,2017-08-09,831911621700
AAPL,2017-08-16,831343446600
AAPL,2017-08-23,826333175400
AAPL,2017-08-30,843739993800
AAPL,2017-09-06,836302065500
AAPL,2017-09-13,824628650200
AAPL,2017-09-20,806137134000
AAPL,2017-09-27,796633114400
AAPL,2017-10-04,786769329500
AAPL,2017-10-11,802506766600
AAPL,2017-10-18,818961871800
AAPL,2017-10-25,803057739900
AAPL,2017-11-01,856865329700
AAPL,2017-11-08,904871146900
AAPL,2017-11-15,868109473000
AAPL,2017-11-22,898299227500
AAPL,2017-11-29,870163197800
AAPL,2017-12-06,867750071100
AAPL,2017-12-13,884487928200
AAPL,2017-12-20,886928213600
AAPL,2017-12-27,867851753600
AAPL,2018-01-03,875212751700
AAPL,2018-01-10,885680952800
AAPL,2018-01-17,910123694100
AAPL,2018-01-24,883994544900
AAPL,2018-01-31,849541996600
AAPL,2018-02-07,809508034000
AAPL,2018-02-14,849237555800
AAPL,2018-02-21,868011403900
AAPL,2018-02-28,903783195600
AAPL,2018-03-07,888104495400
AAPL,2018-03-14,905406879700
AAPL,2018-03-21,869026206500
AAPL,2018-03-28,844721684200
AAPL,2018-04-04,848316624000
AAPL,2018-04-11,852419548100
AAPL,2018-04-18,879113270900
AAPL,2018-04-25,804362333700
AAPL,2018-05-02,867865916700
AAPL,2018-05-09,920900255700
AAPL,2018-05-16,924930668800
AAPL,2018-05-23,925815393700
AAPL,2018-05-30,921588375000
AAPL,2018-06-06,953438469200
AAPL,2018-06-13,937316816600
AAPL,2018-06-20,916673237000
AAPL,2018-06-27,905171814100
AAPL,2018-07-05,897876811800
AAPL,2018-07-12,925142434500
AAPL,2018-07-19,929258914000
AAPL,2018-07-26,938019928500
AAPL,2018-08-02,1001678353100
AAPL,2018-08-09,1008874942900
AAPL,2018-08-16,1030319814300
AAPL,2018-08-23,1040800753700
AAPL,2018-08-30,1086878247800
AAPL,2018-09-06,1077556490600
AAPL,2018-09-13,1093543545700
AAPL,2018-09-20,1062728617800
AAPL,2018-09-27,1086491853700
AAPL,2018-10-04,1084089258100
AAPL,2018-10-11,1019706747700
AAPL,2018-10-18,1027172075700
AAPL,2018-10-25,1045145922800
AAPL,2018-11-01,1054522343600
AAPL,2018-11-08,989368029000
AAPL,2018-11-15,908316631200
AAPL,2018-11-23,817584621400
AAPL,2018-11-30,847433174800
AAPL,2018-12-07,799552109000
AAPL,2018-12-14,785268461000
AAPL,2018-12-21,715273840500
AAPL,2018-12-28,741373529500
AAPL,2019-01-04,701240592800
AAPL,2019-01-11,720301698900
AAPL,2019-01-18,739450209600
AAPL,2019-01-25,743882572800
AAPL,2019-02-01,785188425600
AAPL,2019-02-08,803530864800
AAPL,2019-02-15,803578017600
AAPL,2019-02-22,815601981600
AAPL,2019-03-01,825032541600
AAPL,2019-03-08,815319064800
AAPL,2019-03-15,877607913600
AAPL,2019-03-22,900854244000
AAPL,2019-03-29,895667436000
AAPL,2019-04-05,907634948000
AAPL,2019-04-12,916250569100
AAPL,2019-04-22,941057869800
AAPL,2019-04-29,941425955800
AAPL,2019-05-06,959232116000
AAPL,2019-05-13,854511649000
AAPL,2019-05-20,842410821800
AAPL,2019-05-28,820049597200
AAPL,2019-06-04,826537113000
AAPL,2019-06-11,896335420800
AAPL,2019-06-18,913083333800
AAPL,2019-06-25,899832237800
AAPL,2019-07-02,918649708400
AAPL,2019-07-09,911897929800
AAPL,2019-07-16,926670277500
AAPL,2019-07-23,943785551200
AAPL,2019-07-30,943514400400
AAPL,2019-08-06,890278460000
AAPL,2019-08-13,944373044600
AAPL,2019-08-20,950654704800
AAPL,2019-08-27,922635788800
AAPL,2019-09-03,929595326000
AAPL,2019-09-10,979306306000
AAPL,2019-09-17,997383026000
AAPL,2019-09-24,983735102400
AAPL,2019-10-01,997906373200
AAPL,2019-10-08,997062158400
AAPL,2019-10-15,1045582295500
AAPL,2019-10-22,1066205869400
AAPL,2019-10-29,1081001941800
AAPL,2019-11-05,1142496729400
AAPL,2019-11-12,1163957699400
AAPL,2019-11-19,1183197036800
AAPL,2019-11-26,1174310506800
AAPL,2019-12-03,1152805104200
AAPL,2019-12-10,1192927787200
AAPL,2019-12-17,1245935938600
AAPL,2019-12-24,1263086941600
AAPL,2019-12-31,1304764767200
AAPL,2020-01-07,1308149816500
AAPL,2020-01-14,1370797562400
AAPL,2020-01-17,1397320925700
AAPL,2020-01-23,1393156100100
AMZN,2015-01-22,144107611800
AMZN,2015-01-28,141130911000
AMZN,2015-02-04,169384027500
AMZN,2015-02-11,174208976200
AMZN,2015-02-18,173387016700
AMZN,2015-02-25,179348616000
AMZN,2015-03-04,178115323800
AMZN,2015-03-11,170506143300
AMZN,2015-03-18,174585315600
AMZN,2015-03-25,172642298600
AMZN,2015-04-01,172538830000
AMZN,2015-04-08,177639200000
AMZN,2015-04-15,178565379400
AMZN,2015-04-22,181522453800
AMZN,2015-04-29,199949451000
AMZN,2015-05-06,195166907100
AMZN,2015-05-13,198785248500
AMZN,2015-05-20,197383548700
AMZN,2015-05-27,200904097000
AMZN,2015-06-03,203311667800
AMZN,2015-06-10,200601404400
AMZN,2015-06-17,199222988600
AMZN,2015-06-24,205290812000
AMZN,2015-07-01,204698520000
AMZN,2015-07-08,201099600000
AMZN,2015-07-15,215703267100
AMZN,2015-07-22,228368859400
AMZN,2015-07-29,247418695800
AMZN,2015-08-05,251165054500
AMZN,2015-08-12,245973471300
AMZN,2015-08-19,249252119800
AMZN,2015-08-26,234215236900
AMZN,2015-09-02,238789442600
AMZN,2015-09-09,241754725300
AMZN,2015-09-16,246665682400
AMZN,2015-09-23,250725406900
AMZN,2015-09-30,240076410000
AMZN,2015-10-07,254169860000
AMZN,2015-10-14,255395600500
AMZN,2015-10-21,260523856700
AMZN,2015-10-28,289273030200
AMZN,2015-11-04,300453003900
AMZN,2015-11-11,315594016500
AMZN,2015-11-18,311042337500
AMZN,2015-11-25,316573729100
AMZN,2015-12-02,316887799600
AMZN,2015-12-09,311628290000
AMZN,2015-12-16,316775296700
AMZN,2015-12-23,311117339400
AMZN,2015-12-30,323009831300
AMZN,2016-01-06,297978150000
AMZN,2016-01-13,274032510000
AMZN,2016-01-20,269213330300
AMZN,2016-01-27,274665680700
AMZN,2016-02-03,250050060900
AMZN,2016-02-10,230938584200
AMZN,2016-02-17,251507262700
AMZN,2016-02-24,260896992800
AMZN,2016-03-02,273220424800
AMZN,2016-03-09,263453975400
AMZN,2016-03-16,270423283600
AMZN,2016-03-23,268632153500
AMZN,2016-03-30,282336576300
AMZN,2016-04-06,284181760000
AMZN,2016-04-13,290195040000
AMZN,2016-04-20,298662405700
AMZN,2016-04-27,286196710000
AMZN,2016-05-04,316549405200
AMZN,2016-05-11,336521884400
AMZN,2016-05-18,329076438600
AMZN,2016-05-25,334219363800
AMZN,2016-06-01,339451936300
AMZN,2016-06-08,342849097900
AMZN,2016-06-15,337007867300
AMZN,2016-06-22,335280976800
AMZN,2016-06-29,337640116800
AMZN,2016-07-06,349627140000
AMZN,2016-07-13,352006620000
AMZN,2016-07-20,353526090400
AMZN,2016-07-27,349235725200
AMZN,2016-08-03,357754826000
AMZN,2016-08-10,364353929200
AMZN,2016-08-17,362490820300
AMZN,2016-08-24,358992157900
AMZN,2016-08-31,364638373300
AMZN,2016-09-07,371901179300
AMZN,2016-09-14,360812600100
AMZN,2016-09-21,374394805900
AMZN,2016-09-28,392874190900
AMZN,2016-10-05,401071000000
AMZN,2016-10-12,396192750000
AMZN,2016-10-19,388538895400
AMZN,2016-10-26,390867211200
AMZN,2016-11-02,363768465700
AMZN,2016-11-09,366771518000
AMZN,2016-11-16,354707040600
AMZN,2016-11-23,370686890000
AMZN,2016-11-30,356645719900
AMZN,2016-12-07,366077774900
AMZN,2016-12-14,365317508500
AMZN,2016-12-21,366163304900
AMZN,2016-12-28,366890309600
AMZN,2017-01-04,361174860000
AMZN,2017-01-11,381132540000
AMZN,2017-01-18,385167960000
AMZN,2017-01-25,399162750300
AMZN,2017-02-01,397172948900
AMZN,2017-02-08,391141512500
AMZN,2017-02-15,402111664600
AMZN,2017-02-22,408651913500
AMZN,2017-03-01,407443548300
AMZN,2017-03-08,406211302400
AMZN,2017-03-15,407391010700
AMZN,2017-03-22,405045922500
AMZN,2017-03-29,417879845100
AMZN,2017-04-05,434635840000
AMZN,2017-04-12,428397940000
AMZN,2017-04-19,429795569600
AMZN,2017-04-26,434618342400
AMZN,2017-05-03,449789284800
AMZN,2017-05-10,453574850700
AMZN,2017-05-17,451572133400
AMZN,2017-05-24,468583281400
AMZN,2017-05-31,475403991800
AMZN,2017-06-07,482788713300
AMZN,2017-06-14,466728736500
AMZN,2017-06-21,479041385400
AMZN,2017-06-28,473353476900
AMZN,2017-07-05,466272000000
AMZN,2017-07-12,483124800000
AMZN,2017-07-19,493287297200
AMZN,2017-07-26,505743537600
AMZN,2017-08-02,478405140300
AMZN,2017-08-09,471737472800
AMZN,2017-08-16,469897619300
AMZN,2017-08-23,460203561000
AMZN,2017-08-30,464810400400
AMZN,2017-09-06,464911280100
AMZN,2017-09-13,480187348200
AMZN,2017-09-20,467510133200
AMZN,2017-09-27,456778455200
AMZN,2017-10-04,465346900000
AMZN,2017-10-11,479590000000
AMZN,2017-10-18,480426583400
AMZN,2017-10-25,468818282100
AMZN,2017-11-01,531832709700
AMZN,2017-11-08,545903377900
AMZN,2017-11-15,542920589000
AMZN,2017-11-22,557121362800
AMZN,2017-11-29,559583729700
AMZN,2017-12-06,555285429700
AMZN,2017-12-13,560961884200
AMZN,2017-12-20,567462340200
AMZN,2017-12-27,569698227200
AMZN,2018-01-03,582832800000
AMZN,2018-01-10,607095720000
AMZN,2018-01-17,626780000000
AMZN,2018-01-24,657180365100
AMZN,2018-01-31,702386295400
AMZN,2018-02-07,685873398800
AMZN,2018-02-14,702463752600
AMZN,2018-02-21,718634895400
AMZN,2018-02-28,732945369600
AMZN,2018-03-07,748719360000
AMZN,2018-03-14,771011328000
AMZN,2018-03-21,766582010900
AMZN,2018-03-28,693677583400
AMZN,2018-04-04,684126450000
AMZN,2018-04-11,692076010400
AMZN,2018-04-18,729698769000
AMZN,2018-04-25,708513762600
AMZN,2018-05-02,761650960400
AMZN,2018-05-09,780244855200
AMZN,2018-05-16,770190953800
AMZN,2018-05-23,777265562000
AMZN,2018-05-30,788440337500
AMZN,2018-06-06,822823515700
AMZN,2018-06-13,827243932700
AMZN,2018-06-20,849185893200
AMZN,2018-06-27,805724119700
AMZN,2018-07-05,827768510000
AMZN,2018-07-12,874953940000
AMZN,2018-07-19,884260163400
AMZN,2018-07-26,881836089600
AMZN,2018-08-02,894678315400
AMZN,2018-08-09,925986423000
AMZN,2018-08-16,920133528600
AMZN,2018-08-23,928122729500
AMZN,2018-08-30,976643224100
AMZN,2018-09-06,955148469400
AMZN,2018-09-13,970541581600
AMZN,2018-09-20,948315215200
AMZN,2018-09-27,981813280800
AMZN,2018-10-04,933706380000
AMZN,2018-10-11,840767040000
AMZN,2018-10-18,865826479400
AMZN,2018-10-25,871425169900
AMZN,2018-11-01,814391872400
AMZN,2018-11-08,858095885800
AMZN,2018-11-15,791855309600
AMZN,2018-11-23,734460175300
AMZN,2018-11-30,826440058700
AMZN,2018-12-07,796593415300
AMZN,2018-12-14,778394004000
AMZN,2018-12-21,673529798100
AMZN,2018-12-28,722705370200
AMZN,2019-01-04,773516490000
AMZN,2019-01-11,805514960000
AMZN,2019-01-18,832834200000
AMZN,2019-01-25,820588828700
AMZN,2019-02-01,798808892100
AMZN,2019-02-08,780138269800
AMZN,2019-02-15,789829703100
AMZN,2019-02-22,801427003500
AMZN,2019-03-01,822089443300
AMZN,2019-03-08,797044121800
AMZN,2019-03-15,842069639900
AMZN,2019-03-22,867842765800
AMZN,2019-03-29,876224092000
AMZN,2019-04-05,903941760000
AMZN,2019-04-12,906785520000
AMZN,2019-04-22,929182729500
AMZN,2019-04-29,954350731100
AMZN,2019-05-06,960317792500
AMZN,2019-05-13,897363325200
AMZN,2019-05-20,915230046200
AMZN,2019-05-28,904132887500
AMZN,2019-06-04,851517388000
AMZN,2019-06-11,917558775700
AMZN,2019-06-18,936104914600
AMZN,2019-06-25,924732050000
AMZN,2019-07-02,955549140000
AMZN,2019-07-09,982220200000
AMZN,2019-07-15,998369060000
AMZN,2019-07-22,982203793300
AMZN,2019-07-29,946004867200
AMZN,2019-08-05,873132145300
AMZN,2019-08-12,882921387500
AMZN,2019-08-19,898354654700
AMZN,2019-08-26,874982158700
AMZN,2019-09-03,885355095000
AMZN,2019-09-10,900545980800
AMZN,2019-09-17,901535292800
AMZN,2019-09-24,861497836200
AMZN,2019-10-01,859146750000
AMZN,2019-10-08,844227450000
AMZN,2019-10-15,874853100000
AMZN,2019-10-22,875443990000
AMZN,2019-10-29,873946682400
AMZN,2019-11-05,893282773200
AMZN,2019-11-12,881527421600
AMZN,2019-11-19,869028374200
AMZN,2019-11-26,890917820600
AMZN,2019-12-03,877541212100
AMZN,2019-12-10,862295448200
AMZN,2019-12-17,887804214200
AMZN,2019-12-24,887085308200
AMZN,2019-12-31,916153898000
AMZN,2020-01-07,945415848800
AMZN,2020-01-14,926863117600
AMZN,2020-01-21,938048302400
AMZN,2020-01-23,931275712600
BABA,2015-01-22,258680676800
BABA,2015-01-29,223385688300
BABA,2015-02-05,216396335400
BABA,2015-02-12,216645066800
BABA,2015-02-19,216122730800
BABA,2015-02-26,212342013300
BABA,2015-03-05,214157752600
BABA,2015-03-12,203760779300
BABA,2015-03-19,213262319500
BABA,2015-03-26,209357236200
BABA,2015-04-02,205329657700
BABA,2015-04-09,214962283900
BABA,2015-04-16,209771645900
BABA,2015-04-23,205329657700
BABA,2015-04-30,202859113700
BABA,2015-05-07,214612914000
BABA,2015-05-14,220602111600
BABA,2015-05-21,234277446100
BABA,2015-05-28,226965634000
BABA,2015-06-04,226067254400
BABA,2015-06-11,217632467800
BABA,2015-06-18,216484538200
BABA,2015-06-25,212716334800
BABA,2015-07-02,204805602900
BABA,2015-07-09,197244241000
BABA,2015-07-16,203458033500
BABA,2015-07-23,209322456100
BABA,2015-07-30,199540100000
BABA,2015-08-06,197044601000
BABA,2015-08-13,187436929900
BABA,2015-08-20,175483489700
BABA,2015-08-27,176781149200
BABA,2015-09-03,165875818500
BABA,2015-09-10,159287701200
BABA,2015-09-17,164702934000
BABA,2015-09-24,149530300100
BABA,2015-09-28,143216687600
BABA,2015-10-05,159537251100
BABA,2015-10-12,175433579700
BABA,2015-10-19,181298002400
BABA,2015-10-26,190531348600
BABA,2015-11-02,210495340600
BABA,2015-11-09,203083708600
BABA,2015-11-16,195397571700
BABA,2015-11-23,202909023700
BABA,2015-11-30,209821555900
BABA,2015-12-07,211518495200
BABA,2015-12-14,201062354400
BABA,2015-12-21,206802002100
BABA,2015-12-28,204980287900
BABA,2016-01-04,191379818300
BABA,2016-01-11,174485290100
BABA,2016-01-19,175009344900
BABA,2016-01-26,174110965200
BABA,2016-02-02,162432029900
BABA,2016-02-09,153198683600
BABA,2016-02-16,165426628700
BABA,2016-02-23,167123568000
BABA,2016-03-01,176831059100
BABA,2016-03-08,177355113900
BABA,2016-03-15,180249892800
BABA,2016-03-22,195098111800
BABA,2016-03-29,194848561900
BABA,2016-04-05,191284105200
BABA,2016-04-12,192620026300
BABA,2016-04-19,196578310900
BABA,2016-04-26,194475472200
BABA,2016-05-03,187795866900
BABA,2016-05-10,197221532200
BABA,2016-05-17,196306178900
BABA,2016-05-24,200685031200
BABA,2016-05-31,202862087800
BABA,2016-06-07,192570547700
BABA,2016-06-14,192397372800
BABA,2016-06-21,194500211500
BABA,2016-06-28,188711220200
BABA,2016-07-05,197425000000
BABA,2016-07-12,204350000000
BABA,2016-07-19,206925000000
BABA,2016-07-26,208975000000
BABA,2016-08-02,209500000000
BABA,2016-08-09,213100000000
BABA,2016-08-16,241650000000
BABA,2016-08-23,239475000000
BABA,2016-08-30,240000000000
BABA,2016-09-06,259450000000
BABA,2016-09-13,250700000000
BABA,2016-09-20,253625000000
BABA,2016-09-27,270650000000
BABA,2016-10-04,263625000000
BABA,2016-10-11,263075000000
BABA,2016-10-18,258350000000
BABA,2016-10-25,260550000000
BABA,2016-11-01,252875000000
BABA,2016-11-08,249625000000
BABA,2016-11-15,227500000000
BABA,2016-11-22,233025000000
BABA,2016-11-29,237475000000
BABA,2016-12-06,226000000000
BABA,2016-12-13,230400000000
BABA,2016-12-20,224600000000
BABA,2016-12-27,218850000000
BABA,2017-01-03,221500000000
BABA,2017-01-10,241875000000
BABA,2017-01-17,240300000000
BABA,2017-01-24,253575000000
BABA,2017-01-31,253275000000
BABA,2017-02-07,252075000000
BABA,2017-02-14,253975000000
BABA,2017-02-21,255300000000
BABA,2017-02-28,257250000000
BABA,2017-03-07,256575000000
BABA,2017-03-14,260625000000
BABA,2017-03-21,262725000000
BABA,2017-03-28,269500000000
BABA,2017-04-04,271957238800
BABA,2017-04-11,279342982200
BABA,2017-04-18,281341180000
BABA,2017-04-25,292090977800
BABA,2017-05-02,298692618400
BABA,2017-05-09,303523704000
BABA,2017-05-16,313691748100
BABA,2017-05-23,310934741100
BABA,2017-05-30,313413518000
BABA,2017-06-06,315209366600
BABA,2017-06-13,345511149700
BABA,2017-06-20,350013418000
BABA,2017-06-27,357980915200
BABA,2017-07-05,366428991700
BABA,2017-07-12,376875265800
BABA,2017-07-19,387372127200
BABA,2017-07-26,394049648700
BABA,2017-08-02,384235715600
BABA,2017-08-09,398349567900
BABA,2017-08-16,403433589900
BABA,2017-08-23,444662226400
BABA,2017-08-30,433153619200
BABA,2017-09-06,425287296600
BABA,2017-09-13,452680310900
BABA,2017-09-20,450100359400
BABA,2017-09-27,432495984600
BABA,2017-10-04,458540265600
BABA,2017-10-11,473883955300
BABA,2017-10-18,460849516600
BABA,2017-10-25,436756331600
BABA,2017-11-01,477450465200
BABA,2017-11-08,476988615000
BABA,2017-11-15,465647626900
BABA,2017-11-22,487098002500
BABA,2017-11-29,461619266900
BABA,2017-12-06,442939992500
BABA,2017-12-13,452792796600
BABA,2017-12-20,442965650800
BABA,2017-12-27,443812376200
BABA,2018-01-03,472113529600
BABA,2018-01-10,486969710800
BABA,2018-01-17,471677337800
BABA,2018-01-24,501697600200
BABA,2018-01-31,524174309600
BABA,2018-02-07,462619942300
BABA,2018-02-14,479195232500
BABA,2018-02-21,484480851400
BABA,2018-02-28,477604415200
BABA,2018-03-07,485070993300
BABA,2018-03-14,494077072100
BABA,2018-03-21,501107458300
BABA,2018-03-28,459053432500
